Year,Month,ProvinceID,ProvinceName,Tmax,Tmin
2021,3,71,?????????,40.5,18.7
2021,3,72,??????????,39.6,21.5
2021,3,73,??????,38.1,25.5
2021,3,76,????????,33.6,22.5
2021,3,77,???????????????,37.6,18.8
2021,3,80,?????????????,37.2,19.8
2021,3,81,??????,37.6,19
2021,3,82,?????,36.2,21.6
2021,3,83,??????,37.4,22.3
2021,3,84,????????????,37.4,19.5
2021,3,85,?????,36.7,22.5
2021,3,86,?????,35.7,21.2
2021,3,90,?????,36.8,19.3
2021,3,91,????,36.9,21
2021,3,92,????,37.3,21.4
2021,3,93,??????,34.4,21.8
2021,3,94,???????,35.2,21.5
2021,3,95,????,37.1,21
2021,3,96,????????,33.2,22.1
2021,4,10,?????????????,37.3,24.1
2021,4,11,???????????,33.4,23.6
2021,4,13,????????,39,24.5
2021,4,14,???????????????,39.5,22.7
2021,4,16,??????,41.7,23
2021,4,18,??????,38.6,23.2
2021,4,20,??????,35.7,22
2021,4,21,?????,34.9,24.2
2021,4,22,????????,35.2,22.4
2021,4,23,????,35.4,23.6
2021,4,24,??????????,39.2,22
2021,4,25,??????????,38.8,23.3
2021,4,27,???????,39.5,23.4
2021,4,30,??????????,39.7,21.5
2021,4,31,?????????,40,22.3
2021,4,32,????????,39.5,23
2021,4,33,????????,40,23.8
2021,4,34,???????????,40.3,22.6
2021,4,36,???????,39.6,22.6
2021,4,40,???????,38.5,22.5
2021,4,41,????????,39,22.4
2021,4,42,???,39.8,21
2021,4,43,???????,38.5,22
2021,4,44,?????????,39,23
2021,4,45,????????,38.6,23.2
2021,4,46,?????????,38.9,23
2021,4,47,??????,37.8,22
2021,4,48,??????,38.2,22.5
2021,4,49,????????,39.7,22.4
2021,4,50,?????????,39.3,11.4
2021,4,51,?????,40,20.1
2021,4,52,?????,41.6,19.6
2021,4,53,?????????,40,22.1
2021,4,54,????,40.7,20.3
2021,4,55,????,40,18.8
2021,4,56,?????,38.6,17.6
2021,4,57,????????,37.8,17.5
2021,4,58,??????????,41.2,18.4
2021,4,60,?????????,40.3,23
2021,4,62,?????????,39.4,22.5
2021,4,63,???,41.1,17.9
2021,4,64,???????,39.8,21.5
2021,4,65,????????,38.2,22.4
2021,4,66,??????,39.4,22.5
2021,4,67,?????????,40.8,21.5
2021,4,70,???????,37.3,23.4
2021,4,71,?????????,38.8,21.5
2021,4,72,??????????,38.7,23
2021,4,73,??????,37.5,23.3
2021,4,76,????????,35.2,22.5
2021,4,77,???????????????,38,22.2
2021,4,80,?????????????,37,22.7
2021,4,81,??????,36,21
2021,4,82,?????,34,23.4
2021,4,83,??????,35,23
2021,4,84,????????????,36.8,22.5
2021,4,85,?????,34.8,22.9
2021,4,86,?????,36,23.2
2021,4,90,?????,36.6,21.3
2021,4,91,????,36.7,23
2021,4,92,????,36.8,23.5
2021,4,93,??????,35.3,24
2021,4,94,???????,35.6,23.3
2021,4,95,????,36.2,22.1
2021,4,96,????????,35.2,21
2021,5,10,?????????????,37.8,22.2
2021,5,11,???????????,33.4,23.5
2021,5,13,????????,38.8,22.6
2021,5,14,???????????????,38.4,21
2021,5,16,??????,39.3,23
2021,5,18,??????,39,22.7
2021,5,20,??????,37.7,20.1
2021,5,21,?????,35.1,22.3
2021,5,22,????????,36,22.5
2021,5,23,????,34.6,23.8
2021,5,24,??????????,37.9,22.3
2021,5,25,??????????,37.8,22.2
2021,5,27,???????,37.4,23
2021,5,30,??????????,38.2,21.8
2021,5,31,?????????,37.5,20.6
2021,5,32,????????,38,22
2021,5,33,????????,38.3,24.2
2021,5,34,???????????,39.1,22.5
2021,5,36,???????,38.4,23.5
2021,5,40,???????,38.5,23.1
2021,5,41,????????,38.2,23.5
2021,5,42,???,38,22
2021,5,43,???????,39.8,23.6
2021,5,44,?????????,39.5,23.3
2021,5,45,????????,38.5,24.2
2021,5,46,?????????,38.5,23.5
2021,5,47,??????,37.5,24
2021,5,48,??????,37.8,24
2021,5,49,????????,38.9,24
2021,5,50,?????????,39.9,16.9
2021,5,51,?????,41,22.8
2021,5,52,?????,40.3,22
2021,5,53,?????????,40.5,24.4
2021,5,54,????,39.4,23.2
2021,5,55,????,39.3,20.5
2021,5,56,?????,38.1,21.6
2021,5,57,????????,37.3,19.7
2021,5,58,??????????,40,20.9
2021,5,60,?????????,39.7,23.4
2021,5,62,?????????,38.6,23.5
2021,5,63,???,39.1,18.9
2021,5,64,???????,38.7,24
2021,5,65,????????,38.5,22.7
2021,5,66,??????,38.5,23.4
2021,5,67,?????????,39.4,22.9
2021,5,70,???????,37.9,23
2021,5,71,?????????,38.5,20.5
2021,5,72,??????????,38.9,21.3
2021,5,73,??????,38.5,22.9
2021,5,76,????????,37.3,21.9
2021,5,77,???????????????,37.4,22.8
2021,5,80,?????????????,36.2,23.2
2021,5,81,??????,36.6,20.7
2021,5,82,?????,34.1,23
2021,5,83,??????,36.1,22.8
2021,5,84,????????????,36.4,22.8
2021,5,85,?????,35.6,23
2021,5,86,?????,35.8,22.8
2021,5,90,?????,36.8,22.4
2021,5,91,????,35.3,23.5
2021,5,92,????,35.3,23.4
2021,5,93,??????,35,23.7
2021,5,94,???????,35.5,23.5
2021,5,95,????,35.6,23
2021,5,96,????????,35.5,23.5
2021,6,10,?????????????,38.3,24
2021,6,11,???????????,33.8,22.8
2021,6,13,????????,39,25.2
2021,6,14,???????????????,38.4,24
2021,6,16,??????,39.7,24
2021,6,18,??????,39.7,23.8
2021,6,20,??????,37.1,21.1
2021,6,21,?????,35.6,22.6
2021,6,22,????????,34.8,22.8
2021,6,23,????,34,22.8
2021,6,24,??????????,38.1,23.7
2021,6,25,??????????,38.1,23.9
2021,6,27,???????,38,24
2021,6,30,??????????,38.8,21.6
2021,6,31,?????????,38,22.9
2021,6,32,????????,37.5,23
2021,6,33,????????,38.5,23.8
2021,6,34,???????????,39,22.9
2021,6,36,???????,38.3,23.7
2021,6,40,???????,39.1,23.3
2021,6,41,????????,38.2,23.2
2021,6,42,???,38.6,22.4
2021,6,43,???????,38.7,23
2021,6,44,?????????,39.8,23.1
2021,6,45,????????,39,23.2
2021,6,46,?????????,37.8,23.4
2021,6,47,??????,37.9,23
2021,6,48,??????,37.5,23
2021,6,49,????????,38,23
2021,6,50,?????????,37.5,16.5
2021,6,51,?????,39.6,22
2021,6,52,?????,40.3,22.5
2021,6,53,?????????,39.5,23.4
2021,6,54,????,38.7,23.2
2021,6,55,????,39.3,21.8
2021,6,56,?????,37,21.7
2021,6,57,????????,37.2,22.6
2021,6,58,??????????,38,21.8
2021,6,60,?????????,39.8,23.8
2021,6,62,?????????,38.6,24.1
2021,6,63,???,38.9,18.3
2021,6,64,???????,39.1,24.2
2021,6,65,????????,38.1,23
2021,6,66,??????,38.4,23.9
2021,6,67,?????????,39.5,23.2
2021,6,70,???????,37.4,23.7
2021,6,71,?????????,38.2,21.5
2021,6,72,??????????,38.9,22.5
2021,6,73,??????,38.1,23.5
2021,6,76,????????,37.9,21.9
2021,6,77,???????????????,37.6,22.6
2021,6,80,?????????????,36.2,23
2021,6,81,??????,36,19.3
2021,6,82,?????,33.1,23.4
2021,6,83,??????,34.9,22.1
2021,6,84,????????????,37.6,22.8
2021,6,85,?????,34.3,23.1
2021,6,86,?????,36.3,23.1
2021,6,90,?????,36.5,22.1
2021,6,91,????,34.7,22.7
2021,6,92,????,35.1,22.9
2021,6,93,??????,35.5,23.2
2021,6,94,???????,35.5,22.9
2021,6,95,????,36.3,22.6
2021,6,96,????????,35.6,23
2021,7,10,?????????????,38.4,24.4
2021,7,11,???????????,33.4,23.5
2021,7,13,????????,39,24.8
2021,7,14,???????????????,37.6,23.5
2021,7,16,??????,40.4,23.8
2021,7,18,??????,38,24
2021,7,20,??????,37.2,22.2
2021,7,21,?????,37.5,24.2
2021,7,22,????????,34.9,22.8
2021,7,23,????,33.6,23.2
2021,7,24,??????????,38,23.1
2021,7,25,??????????,37,23.3
2021,7,27,???????,37.3,23.9
2021,7,30,??????????,39.7,21.5
2021,7,31,?????????,37.7,23
2021,7,32,????????,37.4,22
2021,7,33,????????,38,23
2021,7,34,???????????,36.8,21.7
2021,7,36,???????,39.3,23
2021,7,40,???????,38.8,23.5
2021,7,41,????????,37.6,23.8
2021,7,42,???,39.3,23
2021,7,43,???????,38,23
2021,7,44,?????????,38.3,23.7
2021,7,45,????????,37.2,23.5
2021,7,46,?????????,37.2,23.5
2021,7,47,??????,36,23.5
2021,7,48,??????,36.4,23.2
2021,7,49,????????,37.8,23
2021,7,50,?????????,37,16
2021,7,51,?????,38.4,23.4
2021,7,52,?????,40.8,22.9
2021,7,53,?????????,39,24.5
2021,7,54,????,37.6,23
2021,7,55,????,36.6,22.8
2021,7,56,?????,35.9,23
2021,7,57,????????,34.4,23.4
2021,7,58,??????????,37.3,22
2021,7,60,?????????,38.4,23.8
2021,7,62,?????????,38.4,24.1
2021,7,63,???,38.5,18.6
2021,7,64,???????,38.6,24.7
2021,7,65,????????,38,24.4
2021,7,66,??????,38.6,23.9
2021,7,67,?????????,39.5,23.5
2021,7,70,???????,37.1,23.9
2021,7,71,?????????,39.5,22.5
2021,7,72,??????????,38.5,21.6
2021,7,73,??????,38.7,23.5
2021,7,76,????????,37.4,22.9
2021,7,77,???????????????,38,22.5
2021,7,80,?????????????,36.9,23.6
2021,7,81,??????,33.9,19.2
2021,7,82,?????,33,23
2021,7,83,??????,34.7,22.2
2021,7,84,????????????,36.8,22.8
2021,7,85,?????,33.5,22.5
2021,7,86,?????,35.8,22.5
2021,7,90,?????,36.1,21.7
2021,7,91,????,34.5,23.5
2021,7,92,????,34.5,22.9
2021,7,93,??????,35.5,23.5
2021,7,94,???????,35.7,23.5
2021,7,95,????,35.7,23
2021,7,96,????????,35.4,21.5
2021,8,10,?????????????,36.4,23.4
2021,8,11,???????????,33,21.5
2021,8,13,????????,37,23.6
2021,8,14,???????????????,37.6,23
2021,8,16,??????,37.7,23
2021,8,18,??????,37.7,23.7
2021,8,20,??????,35.7,21.5
2021,8,21,?????,33.6,23.5
2021,8,22,????????,34.6,22.2
2021,8,23,????,33.2,23.2
2021,8,24,??????????,36.5,22.7
2021,8,25,??????????,35.5,23.3
2021,8,27,???????,36.3,23.3
2021,8,30,??????????,38.3,21.5
2021,8,31,?????????,36,22.2
2021,8,32,????????,36,22
2021,8,33,????????,36.2,23.5
2021,8,34,???????????,35.3,22
2021,8,36,???????,35.8,23.5
2021,8,40,???????,36,23.4
2021,8,41,????????,36.3,23.9
2021,8,42,???,37.5,22
2021,8,43,???????,37,24
2021,8,44,?????????,36.5,23
2021,8,45,????????,35.7,24.3
2021,8,46,?????????,35,23.7
2021,8,47,??????,35.5,23.8
2021,8,48,??????,35.3,23.5
2021,8,49,????????,36,23.8
2021,8,50,?????????,36.4,16.7
2021,8,51,?????,36.5,23.2
2021,8,52,?????,37.2,22.7
2021,8,53,?????????,36.6,23.8
2021,8,54,????,35.9,23.2
2021,8,55,????,37.5,21.5
2021,8,56,?????,35.1,22
2021,8,57,????????,34,22.4
2021,8,58,??????????,36.2,22.6
2021,8,60,?????????,37.2,22.3
2021,8,62,?????????,36.1,23.2
2021,8,63,???,37.2,19.4
2021,8,64,???????,37.5,22.8
2021,8,65,????????,36.5,24.3
2021,8,66,??????,36.9,24.1
2021,8,67,?????????,36.9,23.2
2021,8,70,???????,36,24
2021,8,71,?????????,37.5,22.5
2021,8,72,??????????,38.4,21.1
2021,8,73,??????,36.6,22.9
2021,8,76,????????,34.9,24.2
2021,8,77,???????????????,36.5,22.5
2021,8,80,?????????????,34.7,22.7
2021,8,81,??????,33,19
2021,8,82,?????,32.1,23
2021,8,83,??????,34,21.5
2021,8,84,????????????,35.2,22.5
2021,8,85,?????,32.6,22.6
2021,8,86,?????,34.9,23
2021,8,90,?????,35.4,22.1
2021,8,91,????,33.5,23.1
2021,8,92,????,34.5,23
2021,8,93,??????,34.9,23.2
2021,8,94,???????,35.1,23
2021,8,95,????,34.8,22.6
2021,8,96,????????,34.2,23
2021,9,10,?????????????,36.8,23.1
2021,9,11,???????????,32.2,24
2021,9,13,????????,36.5,24
2021,9,14,???????????????,35,23.4
2021,9,16,??????,35.3,23.5
2021,9,18,??????,35.5,23.7
2021,9,20,??????,34.9,22.3
2021,9,21,?????,33.9,23.5
2021,9,22,????????,35.4,22.4
2021,9,23,????,33,23
2021,9,24,??????????,35.8,23
2021,9,25,??????????,35.7,22.6
2021,9,27,???????,35.5,22.6
2021,9,30,??????????,35,21.3
2021,9,31,?????????,34.9,22.9
2021,9,32,????????,35,22
2021,9,33,????????,33.9,23.1
2021,9,34,???????????,35.1,23
2021,9,36,???????,34.1,23
2021,9,40,???????,35.2,22.3
2021,9,41,????????,35.6,23.5
2021,9,42,???,35.5,22.2
2021,9,43,???????,35.5,23
2021,9,44,?????????,34.6,23
2021,9,45,????????,34.7,23
2021,9,46,?????????,34.4,21.8
2021,9,47,??????,35.2,23.3
2021,9,48,??????,34.7,23.6
2021,9,49,????????,35.5,23.5
2021,9,50,?????????,35.6,16.4
2021,9,51,?????,35.4,22.5
2021,9,52,?????,36.5,21.6
2021,9,53,?????????,37,23.6
2021,9,54,????,35.7,23.4
2021,9,55,????,36.5,22
2021,9,56,?????,35.5,21.2
2021,9,57,????????,34.1,22.4
2021,9,58,??????????,35.9,22.5
2021,9,60,?????????,35.8,23
2021,9,62,?????????,35.5,23.4
2021,9,63,???,35.8,19.1
2021,9,64,???????,36,23
2021,9,65,????????,35.3,23.3
2021,9,66,??????,35.3,22.8
2021,9,67,?????????,37,23
2021,9,70,???????,34.5,23.7
2021,9,71,?????????,36.3,21.5
2021,9,72,??????????,35.3,23.2
2021,9,73,??????,34.8,23.5
2021,9,76,????????,34,23.2
2021,9,77,???????????????,35.3,22.4
2021,9,80,?????????????,35.5,22.9
2021,9,81,??????,34,19
2021,9,82,?????,32.5,22.8
2021,9,83,??????,34.3,21.7
2021,9,84,????????????,35.6,22.2
2021,9,85,?????,33.6,22.7
2021,9,86,?????,34.2,22.8
2021,9,90,?????,36.4,21.4
2021,9,91,????,34,22.8
2021,9,92,????,34.8,22.6
2021,9,93,??????,35,23
2021,9,94,???????,34.2,23
2021,9,95,????,34.6,22.6
2021,9,96,????????,36.2,23
2021,10,10,?????????????,35.8,21.5
2021,10,11,???????????,33.4,23
2021,10,13,????????,35.3,23
2021,10,14,???????????????,35.5,22
2021,10,16,??????,35.6,22.2
2021,10,18,??????,35,23.5
2021,10,20,??????,34.3,20.8
2021,10,21,?????,34.4,22.2
2021,10,22,????????,34.4,21.2
2021,10,23,????,34.2,22.3
2021,10,24,??????????,34.8,21.5
2021,10,25,??????????,35,22.4
2021,10,27,???????,36,21.4
2021,10,30,??????????,35.3,19.9
2021,10,31,?????????,35.1,20.1
2021,10,32,????????,35.5,18.5
2021,10,33,????????,34.2,20.8
2021,10,34,???????????,34.7,20
2021,10,36,???????,35.9,20
2021,10,40,???????,35,20
2021,10,41,????????,35.5,20.7
2021,10,42,???,35.8,20.4
2021,10,43,???????,36,21
2021,10,44,?????????,35.3,20.6
2021,10,45,????????,35.2,20.2
2021,10,46,?????????,34.7,19.5
2021,10,47,??????,34.7,19.5
2021,10,48,??????,34.6,19.1
2021,10,49,????????,35.5,19.5
2021,10,50,?????????,35.5,14.5
2021,10,51,?????,35.4,21.9
2021,10,52,?????,35.6,21
2021,10,53,?????????,35.8,22.9
2021,10,54,????,35.1,21.5
2021,10,55,????,36,19.7
2021,10,56,?????,34.8,20.3
2021,10,57,????????,33.7,21.2
2021,10,58,??????????,36.1,21.1
2021,10,60,?????????,36,22.4
2021,10,62,?????????,35.8,22.7
2021,10,63,???,35.5,17.1
2021,10,64,???????,36,23
2021,10,65,????????,35.3,22.6
2021,10,66,??????,34.9,23.1
2021,10,67,?????????,36.2,21.4
2021,10,70,???????,35.1,22.6
2021,10,71,?????????,36.9,20.5
2021,10,72,??????????,35.8,22.1
2021,10,73,??????,35.8,22.3
2021,10,76,????????,35.3,22.4
2021,10,77,???????????????,34.8,22.2
2021,10,80,?????????????,35.3,23.1
2021,10,81,??????,35.2,19
2021,10,82,?????,32.8,22.8
2021,10,83,??????,34.9,21.4
2021,10,84,????????????,35.8,23
2021,10,85,?????,33.9,23
2021,10,86,?????,34.8,22.8
2021,10,90,?????,35.7,22
2021,10,91,????,34.3,23.2
2021,10,92,????,35.1,23.2
2021,10,93,??????,34.9,23.1
2021,10,94,???????,35.6,23
2021,10,95,????,35.4,22.6
2021,10,96,????????,36.4,23
2021,11,10,?????????????,38.6,22
2021,11,11,???????????,33.1,24
2021,11,13,????????,36.1,21.5
2021,11,14,???????????????,35.4,21
2021,11,16,??????,35.6,19.4
2021,11,18,??????,34.5,20.6
2021,11,20,??????,35.7,21
2021,11,21,?????,34,21.8
2021,11,22,????????,35.8,21
2021,11,23,????,34,23.1
2021,11,24,??????????,35.5,18.9
2021,11,25,??????????,38.8,21
2021,11,27,???????,35.2,19
2021,11,30,??????????,35.3,18.1
2021,11,31,?????????,34.8,17.4
2021,11,32,????????,34.8,17.6
2021,11,33,????????,34.6,19.2
2021,11,34,???????????,35.5,18.2
2021,11,36,???????,34.9,19.3
2021,11,40,???????,35.1,17
2021,11,41,????????,35.5,16.6
2021,11,42,???,34.5,15.8
2021,11,43,???????,35.5,17.6
2021,11,44,?????????,35,17.6
2021,11,45,????????,35,18
2021,11,46,?????????,34.1,16.3
2021,11,47,??????,34.4,16
2021,11,48,??????,34.8,15.8
2021,11,49,????????,35,17.2
2021,11,50,?????????,34.3,11.5
2021,11,51,?????,34.7,17.2
2021,11,52,?????,35.3,15.7
2021,11,53,?????????,35.6,21.1
2021,11,54,????,35.3,17.7
2021,11,55,????,34.8,14
2021,11,56,?????,34,16.6
2021,11,57,????????,32.5,15.6
2021,11,58,??????????,35.5,17.5
2021,11,60,?????????,36.2,20
2021,11,62,?????????,34.9,20.6
2021,11,63,???,35.5,14.6
2021,11,64,???????,35.8,21
2021,11,65,????????,35.2,19.3
2021,11,66,??????,35,20.9
2021,11,67,?????????,37.2,18.6
2021,11,70,???????,33.9,21.7
2021,11,71,?????????,35.8,18.8
2021,11,72,??????????,35.4,20.2
2021,11,73,??????,34.2,20.8
2021,11,76,????????,33.6,22.3
2021,11,77,???????????????,34,19.9
2021,11,80,?????????????,33.6,22.5
2021,11,81,??????,34.3,23
2021,11,82,?????,32.7,22.6
2021,11,83,??????,34.6,21.5
2021,11,84,????????????,34.8,22.7
2021,11,85,?????,33,22.4
2021,11,86,?????,33.1,22.5
2021,11,90,?????,35.7,22.2
2021,11,91,????,34.6,23
2021,11,92,????,34.6,21.8
2021,11,93,??????,32.6,21.5
2021,11,94,???????,34.3,23
2021,11,95,????,34.4,22.4
2021,11,96,????????,32.6,22.9
2021,12,10,?????????????,35.6,18.4
2021,12,11,???????????,30.3,22
2021,12,13,????????,35.5,18.5
2021,12,14,???????????????,34.6,16
2021,12,16,??????,34,14.1
2021,12,18,??????,33.3,15.5
2021,12,20,??????,35,15
2021,12,21,?????,34.6,18.7
2021,12,22,????????,35,18.2
2021,12,23,????,33.9,19.5
2021,12,24,??????????,35.2,15.3
2021,12,25,??????????,37.7,17.5
2021,12,27,???????,34.8,17
2021,12,30,??????????,33.2,13.4
2021,12,31,?????????,32.5,14
2021,12,32,????????,32.3,14.5
2021,12,33,????????,32.5,16.7
2021,12,34,???????????,34,15.6
2021,12,36,???????,32.7,14.6
2021,12,40,???????,33.1,11.2
2021,12,41,????????,32.2,11.1
2021,12,42,???,31.7,9.2
2021,12,43,???????,31.3,12
2021,12,44,?????????,33.5,13
2021,12,45,????????,33.1,14.5
2021,12,46,?????????,32,12
2021,12,47,??????,32,11.5
2021,12,48,??????,32.2,11.7
2021,12,49,????????,32.6,13.2
2021,12,50,?????????,31.5,6.4
2021,12,51,?????,32.4,13.4
2021,12,52,?????,33.3,12.4
2021,12,53,?????????,34,15.2
2021,12,54,????,33.4,12.7
2021,12,55,????,32.5,10
2021,12,56,?????,30.8,11.9
2021,12,57,????????,30.1,11.2
2021,12,58,??????????,33.4,11.2
2021,12,60,?????????,33.7,13.9
2021,12,62,?????????,32.4,14
2021,12,63,???,33,8.1
2021,12,64,???????,32.9,15.6
2021,12,65,????????,33.3,13
2021,12,66,??????,33.1,15.6
2021,12,67,?????????,34.5,11.7
2021,12,70,???????,33.2,16.9
2021,12,71,?????????,34,13
2021,12,72,??????????,33.2,12.9
2021,12,73,??????,31.8,15.2
2021,12,76,????????,32.6,18.3
2021,12,77,???????????????,33.5,15.1
2021,12,80,?????????????,34,20
2021,12,81,??????,35.7,22.7
2021,12,82,?????,33.5,21
2021,12,83,??????,34.3,20
2021,12,84,????????????,34,19.6
2021,12,85,?????,33.6,19.6
2021,12,86,?????,33.9,18.6
2021,12,90,?????,33.5,19.7
2021,12,91,????,34,21.8
2021,12,92,????,34.1,22.3
2021,12,93,??????,32.4,22
2021,12,94,???????,32.7,21.8
2021,12,95,????,33.5,21.4
2021,12,96,????????,32.2,22
2022,1,10,?????????????,36.4,21.2
2022,1,11,???????????,31.8,24
2022,1,13,????????,36.5,20.5
2022,1,14,???????????????,36.3,17
2022,1,16,??????,35.6,16
2022,1,18,??????,35,19.4
2022,1,20,??????,35.8,19
2022,1,21,?????,34.4,20
2022,1,22,????????,35.5,18.9
2022,1,23,????,33.7,20
2022,1,24,??????????,35.8,16.9
2022,1,25,??????????,35.5,17.9
2022,1,27,???????,35.8,18
2022,1,30,??????????,36.6,16.5
2022,1,31,?????????,35.7,16.1
2022,1,32,????????,35.8,17
2022,1,33,????????,35.3,17.7
2022,1,34,???????????,36,16.5
2022,1,36,???????,35,17.6
2022,1,40,???????,35.6,15.3
2022,1,41,????????,35,15.7
2022,1,42,???,34.4,14.1
2022,1,43,???????,33.8,16.6
2022,1,44,?????????,36,16.5
2022,1,45,????????,35.5,16.7
2022,1,46,?????????,34.8,15
2022,1,47,??????,34.1,15.5
2022,1,48,??????,34.8,14.8
2022,1,49,????????,35.5,15.7
2022,1,50,?????????,33,9
2022,1,51,?????,34,12.1
2022,1,52,?????,36.1,12.5
2022,1,53,?????????,35.4,16.3
2022,1,54,????,34,13.2
2022,1,55,????,34.1,10.3
2022,1,56,?????,33.5,12.7
2022,1,57,????????,30.9,12
2022,1,58,??????????,33.6,10.2
2022,1,60,?????????,36,17.8
2022,1,62,?????????,34.8,16.3
2022,1,63,???,36,7.9
2022,1,64,???????,34.7,17.4
2022,1,65,????????,34.8,16.2
2022,1,66,??????,35,19
2022,1,67,?????????,36.4,16.8
2022,1,70,???????,35.8,17.9
2022,1,71,?????????,37.5,17
2022,1,72,??????????,36.6,16.3
2022,1,73,??????,35.6,16.5
2022,1,76,????????,32.2,20.3
2022,1,77,???????????????,35,17.8
2022,1,80,?????????????,35.3,18.5
2022,1,81,??????,35.8,23.4
2022,1,82,?????,34,19.4
2022,1,83,??????,35.7,20.5
2022,1,84,????????????,35.5,18.3
2022,1,85,?????,34.6,20.5
2022,1,86,?????,35.1,19.8
2022,1,90,?????,35,18.9
2022,1,91,????,35.8,21.9
2022,1,92,????,36.4,20.5
2022,1,93,??????,33,22
2022,1,94,???????,33.8,21.1
2022,1,95,????,35.4,20
2022,1,96,????????,34.8,20.5
2022,2,10,?????????????,36.3,20.8
2022,2,11,???????????,31.6,23.3
2022,2,13,????????,35.9,20.6
2022,2,14,???????????????,36.2,19.7
2022,2,16,??????,36.6,17.6
2022,2,18,??????,35.6,17.5
2022,2,20,??????,36.1,21.9
2022,2,21,?????,34.2,20.6
2022,2,22,????????,35.6,18.6
2022,2,23,????,35,23
2022,2,24,??????????,36.1,18.7
2022,2,25,??????????,36.6,20.7
2022,2,27,???????,36.2,19.2
2022,2,30,??????????,35.8,15.7
2022,2,31,?????????,35.7,14.2
2022,2,32,????????,35.7,14.3
2022,2,33,????????,36.2,14.8
2022,2,34,???????????,36.7,14.5
2022,2,36,???????,35.7,16.4
2022,2,40,???????,35.2,13.1
2022,2,41,????????,35.5,13.7
2022,2,42,???,35.3,12.8
2022,2,43,???????,34.6,13.9
2022,2,44,?????????,36.1,14.4
2022,2,45,????????,35.6,14.2
2022,2,46,?????????,34.8,12.7
2022,2,47,??????,34.2,12
2022,2,48,??????,34.5,12.8
2022,2,49,????????,35.4,12.6
2022,2,50,?????????,35,10
2022,2,51,?????,35.5,11.6
2022,2,52,?????,37,11.4
2022,2,53,?????????,35.5,17.4
2022,2,54,????,35.4,14.2
2022,2,55,????,36.2,10.2
2022,2,56,?????,35.2,11.7
2022,2,57,????????,32.2,10
2022,2,58,??????????,36.7,9.6
2022,2,60,?????????,36.6,17.7
2022,2,62,?????????,35.6,16.1
2022,2,63,???,36.3,6.9
2022,2,64,???????,34.5,17.5
2022,2,65,????????,35,16.4
2022,2,66,??????,35.7,19.3
2022,2,67,?????????,37.5,16.9
2022,2,70,???????,35,20.6
2022,2,71,?????????,37.4,16
2022,2,72,??????????,36.3,17.6
2022,2,73,??????,35.6,18.2
2022,2,76,????????,32.5,21.8
2022,2,77,???????????????,35,19.4
2022,2,80,?????????????,35,21
2022,2,81,??????,36.1,23.3
2022,2,82,?????,34.4,22.2
2022,2,83,??????,36.5,21.8
2022,2,84,????????????,36.2,20.6
2022,2,85,?????,34.8,22.1
2022,2,86,?????,34.4,22
2022,2,90,?????,35.8,21.1
2022,2,91,????,35.6,22
2022,2,92,????,35.3,22.4
2022,2,93,??????,33,22.1
2022,2,94,???????,34.5,22.3
2022,2,95,????,35,21.7
2022,2,96,????????,32.3,22
2022,3,10,?????????????,37.4,22.3
2022,3,11,???????????,32.7,23
2022,3,13,????????,38.3,24
2022,3,14,???????????????,37.8,21.8
2022,3,16,??????,39.1,21
2022,3,18,??????,38,22
2022,3,20,??????,36.3,22.2
2022,3,21,?????,34.3,21.8
2022,3,22,????????,35.3,22.5
2022,3,23,????,34.6,23.5
2022,3,24,??????????,37.5,21
2022,3,25,??????????,37.5,23
2022,3,27,???????,38,23.1
2022,3,30,??????????,38.8,20
2022,3,31,?????????,38.7,20.5
2022,3,32,????????,38.4,19.8
2022,3,33,????????,39.3,21.1
2022,3,34,???????????,39,19.8
2022,3,36,???????,39,20.2
2022,3,40,???????,38.5,18.9
2022,3,41,????????,39,18.5
2022,3,42,???,37.5,17.3
2022,3,43,???????,36.7,19.7
2022,3,44,?????????,38.5,19.3
2022,3,45,????????,38.2,20.6
2022,3,46,?????????,37.6,18.8
2022,3,47,??????,36.8,18.7
2022,3,48,??????,37,18
2022,3,49,????????,37.2,19.4
2022,3,50,?????????,38.2,10
2022,3,51,?????,40,21
2022,3,52,?????,40.1,20
2022,3,53,?????????,38.6,21
2022,3,54,????,38.2,20
2022,3,55,????,38.7,17.7
2022,3,56,?????,38,18.9
2022,3,57,????????,36.4,17.4
2022,3,58,??????????,40,15.6
2022,3,60,?????????,39.1,21.1
2022,3,62,?????????,38.6,20.1
2022,3,63,???,39.8,12.2
2022,3,64,???????,39.6,21.3
2022,3,65,????????,37.8,20.9
2022,3,66,??????,38.4,21.2
2022,3,67,?????????,40.5,20.1
2022,3,70,???????,37,22.8
2022,3,71,?????????,38.8,21.3
2022,3,72,??????????,38.5,18
2022,3,73,??????,37.2,23
2022,3,76,????????,35.6,23.7
2022,3,77,???????????????,36.3,21.7
2022,3,80,?????????????,36.5,21.3
2022,3,81,??????,36.4,23
2022,3,82,?????,33.7,22.8
2022,3,83,??????,36.8,22.5
2022,3,84,????????????,37.2,20.9
2022,3,85,?????,34.7,22.7
2022,3,86,?????,35.8,22.7
2022,3,90,?????,36.8,21.6
2022,3,91,????,35.5,22.7
2022,3,92,????,35.9,23
2022,3,93,??????,35,24
2022,3,94,???????,34.8,23.2
2022,3,95,????,35.6,21.9
2022,3,96,????????,34.2,22.6
